Package,Time,Temp,Axis X,Axis Y,Axis Z,Latitude,Longitude
Package[249],3:3:4:40,31.63,-0.24,10.04,-1.53,12.972315,101.456740
Package[251],3:3:4:41,31.69,-0.27,10.00,-1.53,12.972315,101.456740
Package[253],3:3:4:42,31.69,0.04,9.61,-1.84,12.972315,101.456740
Package[255],3:3:4:44,31.69,0.24,9.57,-1.57,12.972315,101.456740
Package[257],3:3:4:45,31.69,-0.20,9.61,-1.69,12.972320,101.456750
Package[259],3:3:4:46,31.75,-0.16,9.92,-1.77,12.972322,101.456740
Package[261],3:3:4:48,31.69,-0.20,10.00,-1.61,12.972322,101.456740
Package[263],3:3:4:49,31.75,0.00,9.92,-1.73,12.972322,101.456740
Package[265],3:3:4:51,31.75,-0.08,10.00,-1.69,12.972322,101.456740
Package[267],3:3:4:52,31.75,0.47,9.41,-2.28,12.972322,101.456740
Package[269],3:3:4:53,31.75,-0.12,9.89,-1.61,12.972322,101.456740
Package[271],3:3:4:55,31.81,-0.16,10.04,-1.53,12.972322,101.456740
Package[273],3:3:4:56,31.81,0.08,9.14,-2.00,12.972322,101.456740
Package[275],3:3:4:57,31.81,-0.08,10.12,-1.65,12.972322,101.456740
Package[277],3:3:4:59,31.81,-0.04,10.00,-1.61,12.972322,101.456740
Package[279],3:3:5:0,31.81,-0.20,9.89,-1.69,12.972322,101.456740
Package[281],3:3:5:1,31.88,-0.31,10.16,-1.92,12.972322,101.456740
Package[283],3:3:5:3,31.88,0.04,9.92,-1.84,12.972322,101.456740
Package[285],3:3:5:4,31.88,-0.08,9.89,-1.69,12.972322,101.456740
Package[287],3:3:5:5,31.88,0.08,9.89,-1.65,12.972322,101.456740
Package[289],3:3:5:7,31.88,-0.04,9.61,-1.69,12.972322,101.456740
Package[291],3:3:5:8,31.88,0.39,9.92,-1.92,12.972322,101.456740
Package[293],3:3:5:9,31.88,-0.12,9.96,-1.65,12.972322,101.456740
Package[295],3:3:5:11,31.88,-0.04,9.92,-1.69,12.972322,101.456740
Package[297],3:3:5:12,31.88,0.04,9.96,-1.84,12.972322,101.456740
Package[299],3:3:5:13,31.88,-0.04,10.00,-1.65,12.972322,101.456740
Package[301],3:3:5:15,31.88,0.00,9.96,-1.73,12.972322,101.456740
Package[303],3:3:5:16,31.88,0.04,10.04,-1.84,12.972347,101.456760
Package[305],3:3:5:17,31.88,-0.12,9.96,-1.65,12.972347,101.456760
Package[307],3:3:5:19,31.88,-0.04,9.92,-1.69,12.972349,101.456760
Package[309],3:3:5:20,31.88,-0.12,9.92,-1.65,12.972349,101.456760
Package[311],3:3:5:22,31.88,-0.08,9.96,-1.69,12.972350,101.456760
Package[313],3:3:5:23,31.94,-0.08,9.92,-1.69,12.972350,101.456760
Package[315],3:3:5:24,31.88,-0.04,9.89,-1.77,12.972350,101.456760
Package[317],3:3:5:26,31.94,-0.08,9.96,-1.65,12.972350,101.456760
Package[319],3:3:5:27,31.94,-0.08,10.00,-1.65,12.972350,101.456760
Package[321],3:3:5:28,31.94,-0.04,9.92,-1.69,12.972350,101.456760
Package[323],3:3:5:30,31.94,-0.04,9.96,-1.69,12.972350,101.456760
Package[325],3:3:5:31,31.94,-0.04,9.92,-1.65,12.972350,101.456760
Package[327],3:3:5:32,31.94,-0.08,10.00,-1.37,12.972350,101.456760
Package[329],3:3:5:34,31.94,-0.04,10.00,-1.77,12.972336,101.456790
Package[331],3:3:5:35,31.94,-0.12,9.92,-1.65,12.972336,101.456790
Package[333],3:3:5:37,31.94,-0.08,9.92,-1.65,12.972339,101.456780
Package[335],3:3:5:38,31.94,-0.12,9.92,-1.57,12.972339,101.456780
Package[337],3:3:5:39,31.94,-0.08,9.89,-1.65,12.972339,101.456780
Package[339],3:3:5:41,31.94,0.20,9.81,-1.84,12.972339,101.456780
Package[341],3:3:5:42,32.00,-0.12,9.96,-1.49,12.972339,101.456780
Package[343],3:3:5:43,32.00,-0.08,9.92,-1.65,12.972339,101.456780
Package[345],3:3:5:45,32.00,-0.27,10.08,-1.18,12.972339,101.456780
Package[347],3:3:5:46,32.06,-0.12,9.96,-1.53,12.972339,101.456780
Package[349],3:3:5:47,32.06,-0.04,9.92,-1.69,12.972339,101.456780
Package[351],3:3:5:49,32.06,-0.04,9.96,-1.69,12.972339,101.456780
Package[353],3:3:5:50,32.13,-0.08,9.96,-1.69,12.972363,101.456770
Package[355],3:3:5:51,32.13,-0.12,9.96,-1.73,12.972363,101.456770
Package[357],3:3:5:53,32.13,-0.04,9.92,-1.65,12.972387,101.456760
Package[359],3:3:5:54,32.13,-0.08,9.92,-1.65,12.972394,101.456760
Package[361],3:3:5:56,32.13,-0.04,10.00,-1.65,12.972394,101.456760
Package[363],3:3:5:57,32.19,-0.04,10.00,-1.57,12.972394,101.456760
Package[365],3:3:5:58,32.13,-0.08,9.96,-1.65,12.972394,101.456760
Package[367],3:3:6:0,32.19,-0.08,9.92,-1.73,12.972394,101.456760
Package[369],3:3:6:1,32.19,-0.20,9.92,-1.69,12.972394,101.456760
Package[371],3:3:6:2,32.13,-0.86,10.24,-1.45,12.972394,101.456760
Package[373],3:3:6:4,32.19,-0.12,9.92,-1.69,12.972425,101.456760
Package[375],3:3:6:5,32.19,-0.08,9.92,-1.69,12.972425,101.456760
Package[377],3:3:6:6,32.19,0.00,9.65,-1.88,12.972425,101.456760
Package[379],3:3:6:8,32.19,0.00,9.81,-1.88,12.972425,101.456760
Package[381],3:3:6:9,32.19,0.00,9.77,-1.96,12.972441,101.456760
Package[383],3:3:6:10,32.25,-0.12,9.96,-1.65,12.972441,101.456760
Package[385],3:3:6:12,32.25,-0.08,9.96,-1.69,12.972441,101.456760
Package[387],3:3:6:13,32.25,-0.08,9.89,-1.69,12.972435,101.456750
Package[389],3:3:6:14,32.25,-0.08,9.96,-1.69,12.972435,101.456750
Package[391],3:3:6:16,32.25,-0.20,9.92,-1.61,12.972435,101.456750
Package[393],3:3:6:17,32.31,-0.20,9.96,-1.65,12.972434,101.456740
Package[395],3:3:6:19,32.31,0.00,9.92,-1.61,12.972434,101.456740
Package[397],3:3:6:20,32.31,-0.35,9.89,-1.53,12.972434,101.456740
Package[399],3:3:6:21,32.31,0.04,10.12,-1.65,12.972434,101.456740
Package[401],3:3:6:23,32.38,0.00,9.85,-1.84,12.972434,101.456740
Package[403],3:3:6:24,32.31,0.08,9.73,-1.77,12.972434,101.456740
Package[405],3:3:6:25,32.38,0.00,9.77,-1.84,12.972434,101.456740
Package[407],3:3:6:27,32.31,-0.08,9.81,-1.84,12.972434,101.456740
Package[409],3:3:6:28,32.38,-0.20,10.00,-1.65,12.972434,101.456740
Package[411],3:3:6:29,32.38,-0.35,9.69,-1.45,12.972434,101.456740
Package[413],3:3:6:31,32.38,-0.12,9.89,-1.77,12.972431,101.456730
Package[415],3:3:6:32,32.38,-0.04,9.89,-1.69,12.972428,101.456730
Package[417],3:3:6:33,32.44,-0.16,9.89,-1.77,12.972428,101.456730
Package[419],3:3:6:35,32.44,0.12,10.00,-1.73,12.972420,101.456730
Package[421],3:3:6:36,32.44,-0.08,9.92,-1.80,12.972418,101.456730
Package[423],3:3:6:38,32.44,-0.08,9.92,-1.73,12.972418,101.456730
Package[425],3:3:6:39,32.44,-0.08,9.89,-1.77,12.972418,101.456730
Package[427],3:3:6:40,32.44,-0.04,9.96,-1.69,12.972418,101.456730
Package[429],3:3:6:42,32.44,-0.24,9.89,-1.80,12.972418,101.456730
Package[431],3:3:6:43,32.44,-0.55,9.92,-1.37,12.972418,101.456730
Package[433],3:3:6:44,32.50,-0.16,10.00,-1.61,12.972418,101.456730
Package[435],3:3:6:46,32.50,0.16,9.85,-1.84,12.972418,101.456730
Package[437],3:3:6:47,32.44,-0.08,9.92,-1.77,12.972418,101.456730
Package[439],3:3:6:48,32.50,-0.08,10.00,-1.73,12.972418,101.456730
Package[441],3:3:6:50,32.44,0.00,9.92,-1.61,12.972410,101.456760
Package[443],3:3:6:51,32.44,-0.16,9.92,-1.84,12.972410,101.456760
Package[445],3:3:6:53,32.50,-0.12,9.92,-1.73,12.972409,101.456760
Package[447],3:3:6:54,32.50,-0.12,9.92,-1.65,12.972409,101.456760
Package[449],3:3:6:55,32.50,-0.08,9.92,-1.49,12.972409,101.456760
Package[451],3:3:6:57,32.50,0.67,10.67,-2.59,12.972409,101.456760
Package[453],3:3:6:58,32.50,-0.08,9.89,-1.69,12.972409,101.456760
Package[455],3:3:6:59,32.50,-0.12,9.96,-1.73,12.972409,101.456760
Package[457],3:3:7:1,32.50,-0.16,9.96,-1.65,12.972409,101.456760
Package[459],3:3:7:2,32.50,-0.04,9.92,-1.77,12.972409,101.456760
Package[461],3:3:7:3,32.50,0.00,9.92,-1.80,12.972409,101.456760
Package[463],3:3:7:5,32.56,0.16,9.81,-1.65,12.972412,101.456760
Package[465],3:3:7:6,32.56,-0.08,9.96,-1.69,12.972412,101.456760
Package[467],3:3:7:7,32.56,0.00,10.00,-2.12,12.972412,101.456760
Package[469],3:3:7:9,32.50,-0.27,9.96,-1.69,12.972412,101.456760
Package[471],3:3:7:10,32.56,-0.08,9.92,-1.61,12.972412,101.456760
Package[473],3:3:7:12,32.56,-0.16,10.47,-1.57,12.972412,101.456760
Package[475],3:3:7:13,32.56,-0.08,9.96,-1.77,12.972412,101.456760
Package[477],3:3:7:14,32.56,-0.16,9.92,-1.69,12.972412,101.456760
Package[479],3:3:7:16,32.56,0.04,9.96,-1.80,12.972412,101.456760
Package[481],3:3:7:17,32.63,-0.04,9.85,-1.84,12.972412,101.456760
Package[483],3:3:7:18,32.63,-0.08,9.92,-1.57,12.972412,101.456760
Package[485],3:3:7:20,32.63,-0.04,9.96,-1.61,12.972412,101.456760
Package[487],3:3:7:21,32.63,-0.04,9.96,-1.73,12.972412,101.456760
Package[489],3:3:7:22,32.69,-0.24,9.77,-1.84,12.972412,101.456760
Package[491],3:3:7:24,32.63,-0.04,9.96,-1.73,12.972412,101.456760
Package[493],3:3:7:25,32.69,-0.04,9.96,-1.80,12.972406,101.456760
Package[495],3:3:7:26,32.69,-0.04,9.92,-1.53,12.972406,101.456760
Package[497],3:3:7:28,32.69,-0.04,9.96,-1.80,12.972406,101.456760
Package[499],3:3:7:29,32.63,-0.04,9.92,-1.77,12.972406,101.456760
Package[501],3:3:7:31,32.69,-0.12,9.92,-1.77,12.972406,101.456760
Package[503],3:3:7:32,32.69,-0.08,9.96,-1.77,12.972406,101.456760
Package[505],3:3:7:33,32.69,1.73,8.04,-3.61,12.972406,101.456760
Package[507],3:3:7:35,32.69,-0.08,9.89,-1.88,12.972406,101.456760
Package[509],3:3:7:36,32.69,-0.04,9.89,-1.77,12.972406,101.456760
Package[511],3:3:7:37,32.69,-0.08,9.96,-1.73,12.972406,101.456760
Package[513],3:3:7:39,32.69,-0.04,9.96,-1.77,12.972406,101.456760
Package[515],3:3:7:40,32.69,-0.08,10.00,-1.65,12.972406,101.456760
Package[517],3:3:7:41,32.75,-0.12,9.92,-1.73,12.972406,101.456760
Package[519],3:3:7:43,32.75,-0.16,10.00,-1.53,12.972406,101.456760
Package[521],3:3:7:44,32.75,-0.04,9.53,-1.88,12.972404,101.456760
Package[523],3:3:7:45,32.75,-0.08,10.00,-1.65,12.972404,101.456760
Package[525],3:3:7:47,32.75,-0.04,9.89,-1.65,12.972404,101.456760
Package[527],3:3:7:48,32.81,0.08,10.12,-1.61,12.972404,101.456760
Package[529],3:3:7:50,32.81,-0.04,9.96,-1.80,12.972410,101.456760
Package[531],3:3:7:51,32.81,-0.20,9.89,-1.65,12.972410,101.456760
Package[533],3:3:7:52,32.81,0.20,10.59,-1.26,12.972410,101.456760
Package[535],3:3:7:54,32.81,-0.04,10.32,-1.69,12.972410,101.456760
Package[537],3:3:7:55,32.81,-0.24,10.04,-1.57,12.972410,101.456760
Package[539],3:3:7:56,32.81,-0.04,9.96,-1.77,12.972410,101.456760
Package[541],3:3:7:58,32.81,-0.04,9.96,-1.73,12.972410,101.456760
Package[543],3:3:7:59,32.81,-0.04,9.96,-1.77,12.972409,101.456760
Package[545],3:3:8:0,32.88,-0.04,9.92,-1.77,12.972409,101.456760
Package[547],3:3:8:2,32.88,-0.04,9.92,-1.69,12.972410,101.456770
Package[549],3:3:8:3,32.88,0.00,9.96,-1.80,12.972410,101.456770
Package[551],3:3:8:5,32.88,-0.04,9.92,-1.73,12.972404,101.456770
Package[553],3:3:8:6,32.88,-0.12,9.89,-1.77,12.972404,101.456770
Package[555],3:3:8:7,32.88,-0.08,9.61,-0.51,12.972404,101.456770
Package[557],3:3:8:9,33.00,-0.04,9.92,-1.77,12.972404,101.456770
Package[559],3:3:8:10,32.88,-0.08,10.00,-1.65,12.972404,101.456770
Package[561],3:3:8:11,32.94,-0.04,9.89,-1.77,12.972404,101.456770
Package[563],3:3:8:13,33.00,0.00,9.81,-1.92,12.972404,101.456770
Package[565],3:3:8:14,33.00,-0.04,10.00,-1.69,12.972404,101.456770
Package[567],3:3:8:15,33.00,-0.04,10.00,-1.80,12.972404,101.456770
Package[569],3:3:8:17,33.00,0.00,9.96,-1.80,12.972404,101.456770
Package[571],3:3:8:18,33.00,-0.08,9.96,-1.69,12.972403,101.456770
Package[573],3:3:8:19,33.06,-0.04,9.89,-1.84,12.972403,101.456770
Package[575],3:3:8:21,33.00,0.00,9.96,-1.77,12.972403,101.456770
Package[577],3:3:8:22,33.06,-0.08,9.81,-1.96,12.972401,101.456770
Package[579],3:3:8:23,33.06,0.00,9.89,-1.80,12.972401,101.456770
Package[581],3:3:8:25,33.06,-0.04,9.96,-1.80,12.972396,101.456780
Package[583],3:3:8:26,33.06,-0.08,10.00,-1.69,12.972392,101.456790
Package[585],3:3:8:28,33.06,0.04,9.77,-2.00,12.972392,101.456790
Package[587],3:3:8:29,33.06,-0.12,9.92,-1.80,12.972392,101.456790
Package[589],3:3:8:30,33.06,-0.04,9.89,-1.77,12.972392,101.456790
Package[3],3:3:8:46,33.06,0.00,9.81,-1.80,0.000000,0.000000
Package[5],3:3:8:47,33.06,-0.08,10.00,-1.65,0.000000,0.000000
Package[7],3:3:8:48,33.06,0.00,10.00,-1.77,0.000000,0.000000
Package[9],3:3:8:50,33.13,-1.37,10.63,-1.77,0.000000,0.000000
Package[11],3:3:8:51,33.06,-0.04,10.00,-1.69,0.000000,0.000000
Package[13],3:3:8:52,33.13,-0.08,10.00,-1.69,0.000000,0.000000
Package[15],3:3:8:53,33.13,-0.12,10.00,-1.80,0.000000,0.000000
Package[17],3:3:8:54,33.13,-0.20,9.92,-1.73,0.000000,0.000000
Package[19],3:3:8:56,33.13,-0.04,9.96,-1.65,0.000000,0.000000
Package[21],3:3:8:57,33.13,-0.12,10.04,-1.49,0.000000,0.000000
Package[23],3:3:8:58,33.13,-0.16,9.96,-1.73,0.000000,0.000000
Package[25],3:3:8:59,33.13,-0.31,10.12,-1.73,0.000000,0.000000
Package[27],3:3:9:1,33.13,-0.04,9.85,-1.73,12.972299,101.456650
Package[29],3:3:9:2,33.13,-0.20,10.00,-1.57,12.972299,101.456650
Package[31],3:3:9:3,33.13,0.39,10.16,-1.45,12.972299,101.456650
Package[33],3:3:9:5,33.19,-2.20,9.06,-1.18,12.972299,101.456650
Package[35],3:3:9:6,33.13,0.16,9.92,-1.88,12.972299,101.456650
Package[37],3:3:9:8,33.13,-1.26,10.71,-1.77,12.972299,101.456650
Package[39],3:3:9:9,33.13,-0.04,9.77,-1.77,12.972299,101.456650
Package[41],3:3:9:10,33.13,-0.08,9.96,-1.65,12.972299,101.456650
Package[43],3:3:9:12,33.13,-0.20,10.16,-1.49,12.972299,101.456650
Package[45],3:3:9:13,33.19,0.31,9.49,-1.49,12.972299,101.456650
Package[47],3:3:9:14,33.19,-0.12,10.00,-1.49,12.972299,101.456650
Package[49],3:3:9:16,33.19,-0.08,9.77,-1.84,12.972299,101.456650
Package[51],3:3:9:17,33.19,-0.08,9.92,-1.69,12.972299,101.456650
Package[53],3:3:9:18,33.19,0.00,10.32,-1.33,12.972299,101.456650
Package[55],3:3:9:20,33.25,-0.27,10.04,-1.53,12.972299,101.456650
Package[57],3:3:9:21,33.25,-0.04,10.08,-1.45,12.972299,101.456650
Package[59],3:3:9:22,33.19,-0.08,10.04,-1.61,12.972299,101.456650
Package[61],3:3:9:24,33.25,-0.08,9.53,-1.84,12.972359,101.456650
Package[63],3:3:9:25,33.25,-0.20,9.92,-1.69,12.972375,101.456660
Package[65],3:3:9:26,33.25,0.04,9.77,-1.80,12.972385,101.456670
Package[67],3:3:9:28,33.25,-0.24,9.81,-1.73,12.972385,101.456670
Package[69],3:3:9:29,33.25,-0.08,9.89,-1.65,12.972385,101.456670
Package[71],3:3:9:31,33.25,-0.12,9.96,-1.65,12.972385,101.456670
Package[73],3:3:9:32,33.25,-0.12,10.04,-1.53,12.972385,101.456670
Package[75],3:3:9:33,33.31,-0.04,9.89,-1.84,12.972385,101.456670
Package[77],3:3:9:35,33.31,-0.08,9.69,-1.88,12.972385,101.456670
Package[79],3:3:9:36,33.31,-0.24,9.96,-1.69,12.972385,101.456670
Package[81],3:3:9:37,33.31,-0.08,9.96,-1.73,12.972385,101.456670
Package[83],3:3:9:39,33.31,1.06,9.02,-1.53,12.972385,101.456670
Package[85],3:3:9:40,33.38,-0.24,10.24,-1.45,12.972385,101.456670
Package[87],3:3:9:41,33.44,-0.04,10.08,-1.65,12.972385,101.456670
Package[89],3:3:9:43,33.38,-0.12,9.85,-1.73,12.972439,101.456640
Package[91],3:3:9:44,33.38,-0.12,10.00,-1.65,12.972439,101.456640
Package[93],3:3:9:45,33.44,-0.04,10.00,-1.80,12.972439,101.456640
Package[95],3:3:9:47,33.38,-0.16,9.92,-1.73,12.972431,101.456660
Package[97],3:3:9:48,33.44,-2.16,7.53,-3.73,12.972431,101.456660
Package[99],3:3:9:49,33.44,-0.04,9.77,-2.24,12.972435,101.456670
Package[101],3:3:9:51,33.44,-0.35,10.12,-1.84,12.972435,101.456670
Package[103],3:3:9:52,33.38,-0.39,10.20,-1.14,12.972435,101.456670
Package[105],3:3:9:54,33.44,-0.20,9.96,-1.88,12.972435,101.456670
Package[107],3:3:9:55,33.44,0.00,10.00,-1.49,12.972435,101.456670
Package[109],3:3:9:56,33.38,-0.71,10.59,-1.10,12.972435,101.456670
Package[111],3:3:9:58,33.38,-0.63,9.85,-2.79,12.972435,101.456670
Package[113],3:3:9:59,33.38,0.27,9.77,-0.86,12.972414,101.456730
Package[115],3:3:10:0,33.38,-0.20,9.96,-1.84,12.972414,101.456730
Package[117],3:3:10:2,33.31,0.20,10.00,-1.84,12.972404,101.456730
Package[119],3:3:10:3,33.38,-0.16,9.96,-1.92,12.972392,101.456740
Package[121],3:3:10:4,33.31,-0.08,10.04,-1.73,12.972392,101.456740
Package[123],3:3:10:6,33.31,0.04,10.20,-1.77,12.972380,101.456760
Package[125],3:3:10:7,33.31,0.20,9.73,-2.00,12.972371,101.456760
Package[127],3:3:10:8,33.25,-0.12,9.92,-1.57,12.972371,101.456760
Package[129],3:3:10:10,33.25,-0.08,9.73,-1.73,12.972371,101.456760
Package[131],3:3:10:11,33.25,-0.08,9.92,-1.73,12.972371,101.456760
Package[133],3:3:10:13,33.25,-0.12,9.92,-1.77,12.972371,101.456760
Package[135],3:3:10:14,33.25,-0.12,9.92,-1.84,12.972371,101.456760
Package[137],3:3:10:15,33.25,0.00,9.89,-1.73,12.972371,101.456760
Package[139],3:3:10:17,33.25,-0.12,9.92,-1.77,12.972371,101.456760
Package[141],3:3:10:18,33.31,-0.27,9.96,-1.84,12.972371,101.456760
Package[143],3:3:10:19,33.38,-0.27,9.96,-1.77,12.972371,101.456760
Package[145],3:3:10:21,33.38,0.04,10.00,-2.00,12.972365,101.456800
Package[147],3:3:10:22,33.38,-0.08,9.92,-1.77,12.972366,101.456800
Package[149],3:3:10:23,33.50,-0.16,9.89,-1.84,12.972366,101.456800
Package[151],3:3:10:25,33.50,-0.20,10.12,-1.61,12.972366,101.456800
Package[153],3:3:10:26,33.56,-0.04,9.89,-1.84,12.972365,101.456810
Package[155],3:3:10:28,33.63,-0.12,10.00,-1.57,12.972365,101.456810
Package[157],3:3:10:29,33.69,-0.12,10.00,-1.65,12.972365,101.456810
Package[159],3:3:10:30,33.69,0.20,10.40,-1.26,12.972365,101.456810
Package[161],3:3:10:32,33.75,0.04,9.96,-1.57,12.972365,101.456810
Package[163],3:3:10:33,33.75,-0.12,10.20,-1.57,12.972365,101.456810
Package[165],3:3:10:34,33.75,-0.39,10.28,-1.49,12.972365,101.456810
Package[167],3:3:10:36,33.75,-0.08,9.85,-1.33,12.972365,101.456810
Package[169],3:3:10:37,33.75,-0.08,10.51,-0.86,12.972365,101.456810
Package[171],3:3:10:38,33.81,-0.43,10.12,-1.45,12.972365,101.456810
Package[173],3:3:10:40,33.81,-0.04,9.85,-1.41,12.972371,101.456830
Package[175],3:3:10:41,33.81,-0.16,9.89,-1.73,12.972365,101.456830
Package[177],3:3:10:42,33.81,-0.24,9.92,-1.88,12.972365,101.456830
Package[179],3:3:10:44,33.81,0.20,10.00,-1.57,12.972365,101.456830
Package[181],3:3:10:45,33.81,0.47,9.14,-1.18,12.972365,101.456830
Package[183],3:3:10:47,33.81,-0.51,9.65,-1.33,12.972365,101.456830
Package[185],3:3:10:48,33.88,-0.16,10.24,-1.69,12.972365,101.456830
Package[187],3:3:10:49,33.81,0.00,9.92,-1.73,12.972365,101.456830
Package[189],3:3:10:51,33.88,-0.20,10.00,-1.65,12.972365,101.456830
Package[191],3:3:10:52,33.88,-0.47,10.12,-1.88,12.972365,101.456830
Package[193],3:3:10:53,33.88,-0.24,9.92,-1.65,12.972365,101.456830
Package[195],3:3:10:55,33.81,-0.04,9.89,-1.80,12.972318,101.456750
Package[197],3:3:10:56,33.88,-0.12,9.96,-1.69,12.972318,101.456750
Package[199],3:3:10:57,33.88,-0.35,10.04,-1.73,12.972318,101.456750
Package[201],3:3:10:59,33.88,-0.20,10.00,-1.53,12.972312,101.456760
Package[203],3:3:11:0,33.94,-0.16,9.89,-1.73,12.972311,101.456760
Package[205],3:3:11:1,33.94,-0.35,9.96,-1.14,12.972311,101.456760
Package[207],3:3:11:3,33.88,0.59,9.96,0.35,12.972311,101.456760
Package[209],3:3:11:4,33.88,0.51,9.57,-2.79,12.972311,101.456760
Package[211],3:3:11:6,33.88,-0.12,9.26,-1.14,12.972311,101.456760
Package[213],3:3:11:7,33.94,0.82,10.20,-2.63,12.972311,101.456760
Package[215],3:3:11:8,33.94,-0.75,10.04,-0.67,12.972311,101.456760
Package[217],3:3:11:10,33.94,0.04,9.65,-0.67,12.972311,101.456760
Package[219],3:3:11:11,33.94,-2.43,9.81,-1.96,12.972311,101.456760
Package[221],3:3:11:12,33.94,-1.88,8.43,-2.47,12.972311,101.456760
Package[223],3:3:11:14,33.94,-2.55,9.02,-3.69,12.972311,101.456760
Package[225],3:3:11:15,33.94,-1.22,9.57,-4.16,12.972404,101.456730
Package[227],3:3:11:16,33.94,-1.14,9.65,-3.02,12.972404,101.456730
Package[229],3:3:11:18,33.94,-2.67,9.14,-4.39,12.972418,101.456730
Package[231],3:3:11:19,33.94,-2.39,8.79,-3.57,12.972418,101.456730
Package[233],3:3:11:20,33.88,-3.30,9.61,-3.33,12.972431,101.456730
Package[235],3:3:11:22,33.88,-0.98,9.26,-2.86,12.972431,101.456730
Package[237],3:3:11:23,33.94,-0.12,9.57,-1.41,12.972431,101.456730
Package[239],3:3:11:25,33.88,-0.27,9.96,-1.33,12.972431,101.456730
Package[241],3:3:11:26,33.88,-0.59,10.00,-0.86,12.972431,101.456730
Package[243],3:3:11:27,33.88,-0.59,9.85,-1.41,12.972431,101.456730
Package[245],3:3:11:29,33.88,-0.67,10.16,-1.92,12.972431,101.456730
Package[247],3:3:11:30,33.88,-0.35,10.04,-2.12,12.972431,101.456730
Package[249],3:3:11:31,33.88,-0.47,9.96,-2.08,12.972431,101.456730
Package[251],3:3:11:33,33.88,0.12,9.85,-1.18,12.972471,101.456730
Package[253],3:3:11:34,33.88,-0.16,9.73,-1.73,12.972464,101.456730
Package[255],3:3:11:35,33.88,-0.12,10.04,-1.45,12.972464,101.456730
Package[257],3:3:11:37,33.88,-0.08,9.92,-1.69,12.972456,101.456730
Package[259],3:3:11:38,33.88,-0.35,9.81,-1.65,12.972456,101.456730
Package[261],3:3:11:40,33.88,-0.12,9.89,-1.69,12.972456,101.456730
Package[263],3:3:11:41,33.88,-0.04,9.92,-1.69,12.972456,101.456730
Package[265],3:3:11:42,33.88,-0.04,9.30,-2.00,12.972456,101.456730
Package[267],3:3:11:44,33.88,0.00,10.12,-1.77,12.972456,101.456730
Package[269],3:3:11:45,33.88,0.00,10.12,-1.61,12.972456,101.456730
Package[271],3:3:11:46,33.94,0.51,8.20,-2.47,12.972456,101.456730
Package[273],3:3:11:48,33.94,-0.63,9.69,-0.43,12.972456,101.456730
Package[275],3:3:11:49,33.94,0.35,10.79,-0.90,12.972430,101.456810
Package[277],3:3:11:50,33.94,0.47,9.26,-0.78,12.972430,101.456810
Package[279],3:3:11:52,33.94,0.55,9.85,-0.67,12.972429,101.456820
Package[281],3:3:11:53,33.94,0.86,9.92,-0.67,12.972429,101.456820
