Package,Time,Temp,Axis X,Axis Y,Axis Z,Latitude,Longitude
Package[3663],3:3:50:17,12.81,2.75,9.89,-1.73,12.978011,101.442920
Package[3665],3:3:50:19,12.75,2.51,9.65,-1.96,12.978011,101.442920
Package[3667],3:3:50:20,12.81,2.94,9.77,-1.80,12.978011,101.442920
Package[3669],3:3:50:21,12.81,2.43,9.61,-1.73,12.978011,101.442920
Package[3671],3:3:50:23,12.75,2.47,9.18,-2.24,12.977786,101.442340
Package[3673],3:3:50:24,12.63,2.75,9.77,-1.73,12.977770,101.442310
Package[3675],3:3:50:26,12.63,2.55,9.69,-2.08,12.977770,101.442310
Package[3677],3:3:50:27,12.56,2.55,9.53,-2.08,12.977751,101.442290
Package[3679],3:3:50:28,12.56,2.63,9.45,-2.00,12.977751,101.442290
Package[3681],3:3:50:30,12.44,2.35,9.57,-2.20,12.977751,101.442290
Package[3683],3:3:50:31,12.38,3.06,9.30,-1.77,12.977751,101.442290
Package[3685],3:3:50:32,12.31,2.55,9.53,-1.92,12.977751,101.442290
Package[3687],3:3:50:34,12.25,2.71,9.30,-1.92,12.977751,101.442290
Package[3689],3:3:50:35,12.19,2.63,9.89,-1.65,12.977751,101.442290
Package[3691],3:3:50:36,12.13,2.67,9.38,-1.77,12.977751,101.442290
Package[3693],3:3:50:38,12.06,2.47,9.57,-1.80,12.977605,101.442170
Package[3695],3:3:50:39,12.06,2.39,9.53,-2.12,12.977605,101.442170
Package[3697],3:3:50:41,11.94,2.39,9.45,-2.00,12.977560,101.442150
Package[3699],3:3:50:42,11.94,2.55,9.61,-2.08,12.977560,101.442150
Package[3701],3:3:50:43,11.81,2.59,9.85,-1.73,12.977560,101.442150
Package[3703],3:3:50:45,11.81,2.55,9.57,-1.84,12.977560,101.442150
Package[3705],3:3:50:46,11.75,2.90,9.22,-2.08,12.977560,101.442150
Package[3707],3:3:50:47,11.75,2.55,9.38,-1.96,12.977560,101.442150
Package[3709],3:3:50:49,11.69,2.55,9.57,-1.77,12.977560,101.442150
Package[3711],3:3:50:50,11.63,2.59,9.57,-2.08,12.977560,101.442150
Package[3713],3:3:50:51,11.63,2.63,9.69,-1.80,12.977560,101.442150
Package[3715],3:3:50:53,11.69,2.86,9.65,-2.16,12.977560,101.442150
Package[3717],3:3:50:54,11.69,2.63,9.57,-2.00,12.977560,101.442150
Package[3719],3:3:50:55,11.69,2.51,9.61,-1.88,12.977560,101.442150
Package[3721],3:3:50:57,11.69,2.59,9.57,-1.69,12.977560,101.442150
Package[3723],3:3:50:58,11.69,2.55,9.53,-1.57,12.977560,101.442150
Package[3725],3:3:51:0,11.63,2.55,9.18,-1.88,12.977395,101.441890
Package[3727],3:3:51:1,11.69,2.39,9.57,-1.96,12.977395,101.441890
Package[3729],3:3:51:2,11.75,2.47,9.61,-2.16,12.977395,101.441890
Package[3731],3:3:51:4,11.75,3.06,9.61,-1.96,12.977395,101.441890
Package[3733],3:3:51:5,11.63,2.63,9.92,-1.96,12.977328,101.441800
Package[3735],3:3:51:6,11.63,2.90,9.26,-2.28,12.977328,101.441800
Package[3733:51:8,11.56,2.63,9.49,-2.12,12.977315,101.441760
Package[3739],3:3:51:9,11.50,2.82,9.18,-1.88,12.977294,101.441720
Package[3741],3:3:51:11,11.50,2.71,9.38,-2.31,12.977294,101.441720
Package[3743],3:3:51:12,11.31,2.67,9.38,-2.04,12.977294,101.441720
Package[3745],3:3:51:13,11.25,2.59,9.38,-2.20,12.977294,101.441720
Package[3747],3:3:51:15,11.25,2.63,9.53,-1.92,12.977294,101.441720
Package[3749],3:3:51:16,11.13,2.35,9.65,-1.96,12.977294,101.441720
Package[3751],3:3:51:17,11.06,2.51,9.61,-1.61,12.977294,101.441720
Package[3753],3:3:51:19,11.06,2.43,9.77,-1.73,12.977294,101.441720
Package[3755],3:3:51:20,11.06,2.63,9.69,-2.35,12.977294,101.441720
Package[3757],3:3:51:21,11.00,2.35,9.45,-1.80,12.977294,101.441720
Package[3759],3:3:51:23,11.06,2.82,9.96,-1.88,12.977242,101.441470
Package[3761],3:3:51:24,11.06,2.43,9.53,-2.08,12.977249,101.441410
Package[3763],3:3:51:25,11.06,2.82,9.34,-1.73,12.977249,101.441410
Package[3765],3:3:51:27,11.00,2.20,9.81,-1.92,12.977253,101.441360
Package[3767],3:3:51:28,10.94,3.02,9.49,-1.84,12.977253,101.441360
Package[3769],3:3:51:30,10.94,2.55,9.41,-2.16,12.977258,101.441320
Package[3771],3:3:51:31,10.88,2.59,9.89,-1.84,12.977262,101.441280
Package[3773],3:3:51:32,10.88,2.55,9.85,-2.04,12.977262,101.441280
Package[3775],3:3:51:34,10.81,2.35,9.41,-1.57,12.977275,101.441230
Package[3777],3:3:51:35,10.75,2.82,9.57,-1.77,12.977281,101.441180
Package[3779],3:3:51:36,10.75,2.47,9.49,-2.08,12.977281,101.441180
Package[3781],3:3:51:38,10.69,2.43,9.53,-1.80,12.977284,101.441140
Package[3783],3:3:51:39,10.56,2.47,9.65,-2.00,12.977285,101.441090
Package[3785],3:3:51:41,10.50,2.71,9.57,-1.92,12.977285,101.441090
Package[3787],3:3:51:42,10.44,2.39,9.73,-1.69,12.977285,101.441090
Package[3789],3:3:51:43,10.44,2.39,10.00,-2.08,12.977285,101.441090
Package[3791],3:3:51:45,10.44,2.55,9.73,-1.96,12.977285,101.441090
Package[3793],3:3:51:46,10.38,2.28,9.77,-1.80,12.977285,101.441090
Package[3795],3:3:51:47,10.38,2.90,9.10,-1.69,12.977285,101.441090
Package[3797],3:3:51:49,10.38,2.47,9.14,-2.16,12.977285,101.441090
Package[3799],3:3:51:50,10.38,2.71,9.77,-2.00,12.977285,101.441090
Package[3801],3:3:51:51,10.44,2.55,9.38,-2.00,12.977285,101.441090
Package[3803],3:3:51:53,10.44,2.63,9.57,-2.04,12.977327,101.440770
Package[3805],3:3:51:54,10.38,2.51,9.69,-1.96,12.977340,101.440730
Package[3807],3:3:51:56,10.31,2.55,9.45,-2.16,12.977340,101.440730
Package[3809],3:3:51:57,10.25,2.43,9.30,-1.92,12.977340,101.440730
Package[3811],3:3:51:58,10.13,2.71,9.81,-1.92,12.977340,101.440730
Package[3813],3:3:52:0,10.06,2.31,9.61,-1.84,12.977340,101.440730
Package[3815],3:3:52:1,10.00,2.67,9.26,-1.96,12.977340,101.440730
Package[3817],3:3:52:2,10.00,2.47,9.57,-2.24,12.977340,101.440730
Package[3819],3:3:52:4,9.94,2.47,9.41,-2.12,12.977401,101.440540
Package[3821],3:3:52:5,9.88,2.67,9.92,-1.77,12.977401,101.440540
Package[3823],3:3:52:6,9.81,2.47,9.49,-1.88,12.977401,101.440540
Package[3825],3:3:52:8,9.75,2.75,9.96,-1.77,12.977401,101.440540
Package[3827],3:3:52:9,9.75,2.67,9.49,-1.92,12.977433,101.440390
Package[3829],3:3:52:10,9.75,2.63,9.26,-1.96,12.977433,101.440390
Package[3831],3:3:52:12,9.75,2.55,9.57,-2.35,12.977448,101.440330
Package[3833],3:3:52:13,9.81,2.79,9.41,-2.31,12.977468,101.440260
Package[3835],3:3:52:15,9.81,2.59,9.92,-1.96,12.977468,101.440260
Package[3837],3:3:52:16,9.75,3.14,9.73,-1.84,12.977468,101.440260
Package[3839],3:3:52:17,9.69,2.24,9.41,-2.39,12.977468,101.440260
Package[3841],3:3:52:19,9.69,2.82,9.30,-2.16,12.977468,101.440260
Package[3843],3:3:52:20,9.63,2.39,9.30,-2.04,12.977468,101.440260
Package[3845],3:3:52:21,9.63,2.94,9.34,-1.57,12.977468,101.440260
Package[3847],3:3:52:23,9.56,2.71,9.85,-2.04,12.977468,101.440260
Package[3849],3:3:52:24,9.50,2.86,9.38,-2.00,12.977468,101.440260
Package[3851],3:3:52:25,9.44,2.35,9.30,-2.08,12.977468,101.440260
Package[3853],3:3:52:27,9.44,3.10,9.38,-1.88,12.977677,101.439910
Package[3855],3:3:52:28,9.31,2.59,9.57,-2.16,12.977705,101.439880
Package[3857],3:3:52:30,9.19,2.94,9.38,-2.00,12.977705,101.439880
Package[3859],3:3:52:31,9.13,2.82,9.34,-1.88,12.977705,101.439880
Package[3861],3:3:52:32,9.13,2.79,9.61,-2.04,12.977705,101.439880
Package[3863],3:3:52:34,9.06,2.90,9.61,-1.53,12.977705,101.439880
Package[3865],3:3:52:35,9.00,2.59,9.45,-2.24,12.977705,101.439880
Package[3867],3:3:52:36,8.94,2.79,9.65,-1.88,12.977705,101.439880
Package[3869],3:3:52:38,8.88,2.28,9.61,-1.73,12.977705,101.439880
Package[3871],3:3:52:39,8.81,2.67,9.49,-1.73,12.977846,101.439680
Package[3873],3:3:52:40,8.75,2.24,9.73,-2.16,12.977846,101.439680
Package[3875],3:3:52:42,8.69,2.39,9.65,-2.28,12.977876,101.439630
Package[3877],3:3:52:43,8.75,2.59,9.61,-1.92,12.977876,101.439630
Package[3879],3:3:52:45,8.75,2.79,9.34,-1.88,12.977876,101.439630
Package[3881],3:3:52:46,8.75,2.43,10.00,-1.96,12.977876,101.439630
Package[3883],3:3:52:47,8.81,2.98,9.53,-1.88,12.977876,101.439630
Package[3885],3:3:52:49,8.81,2.47,9.65,-1.61,12.977876,101.439630
Package[3887],3:3:52:50,8.81,2.71,9.38,-2.00,12.977876,101.439630
Package[3889],3:3:52:51,8.88,2.35,9.34,-2.08,12.977876,101.439630
Package[3891],3:3:52:53,8.81,2.82,9.49,-1.88,12.978032,101.439380
Package[3893],3:3:52:54,8.81,2.43,9.89,-1.61,12.978032,101.439380
Package[3895],3:3:52:56,8.75,2.82,9.53,-2.16,12.978061,101.439330
Package[3897],3:3:52:57,8.69,2.35,9.61,-2.16,12.978061,101.439330
Package[3899],3:3:52:58,8.69,2.67,9.65,-2.35,12.978061,101.439330
Package[3901],3:3:53:0,8.63,2.55,9.73,-1.92,12.978061,101.439330
Package[3903],3:3:53:1,8.63,2.55,9.34,-2.00,12.978061,101.439330
Package[3905],3:3:53:2,8.56,2.55,9.92,-2.08,12.978061,101.439330
Package[3907],3:3:53:4,8.63,2.04,9.41,-1.96,12.978061,101.439330
Package[3909],3:3:53:5,8.63,2.90,9.77,-1.10,12.978061,101.439330
Package[3911],3:3:53:6,8.56,2.43,9.77,-2.28,12.978061,101.439330
Package[3913],3:3:53:8,8.50,2.59,9.65,-2.04,12.978061,101.439330
Package[3915],3:3:53:9,8.44,2.51,9.53,-2.04,12.978061,101.439330
Package[3917],3:3:53:10,8.44,2.28,9.89,-1.84,12.978061,101.439330
Package[3919],3:3:53:12,8.38,2.47,9.22,-2.20,12.978061,101.439330
Package[3921],3:3:53:13,8.44,2.43,9.89,-1.73,12.978061,101.439330
Package[3923],3:3:53:14,8.44,2.59,9.57,-1.92,12.978061,101.439330
Package[3925],3:3:53:16,8.44,2.71,9.22,-2.08,12.978061,101.439330
Package[3927],3:3:53:17,8.44,2.51,9.69,-1.96,12.978061,101.439330
Package[3929],3:3:53:18,8.50,2.51,9.69,-2.00,12.978061,101.439330
Package[3931],3:3:53:20,8.50,2.75,9.85,-1.73,12.978061,101.439330
Package[3933],3:3:53:21,8.50,2.47,9.41,-1.92,12.978300,101.438840
Package[3935],3:3:53:23,8.50,2.39,9.69,-2.39,12.978300,101.438840
Package[3937],3:3:53:24,8.44,2.75,9.53,-1.69,12.978322,101.438800
Package[3939],3:3:53:25,8.44,2.63,9.18,-2.28,12.978322,101.438800
Package[3941],3:3:53:27,8.38,2.67,9.69,-1.77,12.978322,101.438800
Package[3943],3:3:53:28,8.31,2.82,9.81,-1.77,12.978322,101.438800
Package[3945],3:3:53:29,8.31,2.35,9.49,-1.84,12.978322,101.438800
Package[3947],3:3:53:31,8.25,2.63,9.61,-1.57,12.978322,101.438800
Package[3949],3:3:53:32,8.13,2.51,9.61,-2.04,12.978322,101.438800
Package[3951],3:3:53:33,8.13,2.51,9.81,-2.31,12.978322,101.438800
Package[3955],3:3:53:36,8.00,2.47,9.45,-1.88,12.978393,101.438610
Package[3957],3:3:53:38,8.00,2.51,9.65,-2.16,12.978393,101.438610
Package[3959],3:3:53:39,7.88,2.67,9.34,-1.77,12.978403,101.438560
Package[3961],3:3:53:40,7.81,2.47,9.85,-2.12,12.978403,101.438560
Package[3963],3:3:53:42,7.75,2.63,9.41,-1.69,12.978403,101.438560
Package[3965],3:3:53:43,7.69,2.47,9.34,-1.84,12.978403,101.438560
Package[3967],3:3:53:44,7.69,2.63,9.57,-2.04,12.978403,101.438560
Package[3969],3:3:53:46,7.63,2.67,9.26,-1.77,12.978403,101.438560
Package[3971],3:3:53:47,7.63,2.43,9.49,-1.88,12.978403,101.438560
Package[3973],3:3:53:48,7.56,2.71,9.77,-1.92,12.978403,101.438560
Package[3975],3:3:53:50,7.50,2.43,9.18,-2.12,12.978403,101.438560
Package[3977],3:3:53:51,7.50,2.43,9.18,-2.04,12.978403,101.438560
Package[3979],3:3:53:52,7.50,2.79,9.77,-2.39,12.978403,101.438560
Package[3981],3:3:53:54,7.50,2.47,9.77,-1.77,12.978403,101.438560
Package[3983],3:3:53:55,7.50,2.79,9.22,-2.16,12.978403,101.438560
Package[3985],3:3:53:57,7.50,2.31,9.92,-1.69,12.978325,101.438210
Package[3987],3:3:53:58,7.50,2.51,9.34,-2.43,12.978325,101.438210
Package[3989],3:3:53:59,7.50,2.55,9.65,-2.00,12.978325,101.438210
Package[3991],3:3:54:1,7.50,3.02,9.49,-1.57,12.978325,101.438210
Package[3993],3:3:54:2,7.50,2.59,10.00,-1.73,12.978325,101.438210
Package[3995],3:3:54:3,7.50,2.94,9.30,-2.16,12.978325,101.438210
Package[3997],3:3:54:5,7.50,2.47,9.69,-1.96,12.978325,101.438210
Package[3999],3:3:54:6,7.50,2.71,9.61,-1.57,12.978325,101.438210
Package[4001],3:3:54:7,7.44,2.75,9.49,-1.92,12.978325,101.438210
Package[4003],3:3:54:9,7.44,2.28,9.61,-2.31,12.978325,101.438210
Package[4005],3:3:54:10,7.38,2.67,9.69,-1.96,12.978325,101.438210
Package[4007],3:3:54:11,7.44,2.28,9.57,-1.96,12.978325,101.438210
Package[4009],3:3:54:13,7.38,2.55,9.30,-2.16,12.978233,101.437790
Package[4011],3:3:54:14,7.38,2.51,9.34,-1.84,12.978224,101.437740
Package[4013],3:3:54:16,7.31,2.59,9.69,-1.65,12.978204,101.437690
Package[4015],3:3:54:17,7.25,2.71,9.77,-1.77,12.978204,101.437690
Package[4017],3:3:54:18,7.25,1.96,9.26,-2.39,12.978204,101.437690
Package[4019],3:3:54:20,7.19,2.47,9.61,-2.00,12.978204,101.437690
